pathway	Desmarestia_herbacea_m_completion_rate	Myriotrichia_clavaeformis_FEMALE_completion_rate	Undaria_pinnatifida_Kr2015_completion_rate	Ectocarpus_siliculosus_m_completion_rate	Ectocarpus_fasciculatus_m_completion_rate	Macrocystis_pyrifera_MALE_completion_rate	Cladosiphon_okamuranus_completion_rate	Dictyota_dichotoma_m_completion_rate	Ectocarpus_species7_completion_rate	Himanthalia_elongata_completion_rate	Hapterophycus_canaliculatus_FEMALE_completion_rate	Ectocarpus_crouaniorum_m_completion_rate	Heribaudiella_fluviatilis_completion_rate	Saccorhiza_polyschides_MALE_completion_rate	Feldmannia_mitchelliae_completion_rate	Saccharina_latissima_FEMALE_completion_rate	Saccharina_japonica_completion_rate	Fragilariopsis_cylindrus_completion_rate	Phaeodactylum_tricornutum_completion_rate	Nemacystus_decipiens_completion_rate	Porterinema_fluviatile_completion_rate	Ectocarpus_subulatus_completion_rate	Nannochloropsis_gaditana_completion_rate	Thalassiosira_pseudonana_completion_rate	Fucus_serratus_MALE_completion_rate	Pelvetia_canaliculata_completion_rate	Scytosiphon_promiscuus_MALE_completion_rate	Fucus_distichus_completion_rate	Schizocladia_ischiensis_completion_rate	Laminarionema_elsbetiae_completion_rate	Desmarestia_dudresnayi_completion_rate	Saccorhiza_dermatodea_completion_rate	Chordaria_linearis_completion_rate	Pleurocladia_lacustris_completion_rate	Fistulifera_solaris_completion_rate	Desmarestia_herbacea_m_rxn_assoc (sep=;)	Myriotrichia_clavaeformis_FEMALE_rxn_assoc (sep=;)	Undaria_pinnatifida_Kr2015_rxn_assoc (sep=;)	Ectocarpus_siliculosus_m_rxn_assoc (sep=;)	Ectocarpus_fasciculatus_m_rxn_assoc (sep=;)	Macrocystis_pyrifera_MALE_rxn_assoc (sep=;)	Cladosiphon_okamuranus_rxn_assoc (sep=;)	Dictyota_dichotoma_m_rxn_assoc (sep=;)	Ectocarpus_species7_rxn_assoc (sep=;)	Himanthalia_elongata_rxn_assoc (sep=;)	Hapterophycus_canaliculatus_FEMALE_rxn_assoc (sep=;)	Ectocarpus_crouaniorum_m_rxn_assoc (sep=;)	Heribaudiella_fluviatilis_rxn_assoc (sep=;)	Saccorhiza_polyschides_MALE_rxn_assoc (sep=;)	Feldmannia_mitchelliae_rxn_assoc (sep=;)	Saccharina_latissima_FEMALE_rxn_assoc (sep=;)	Saccharina_japonica_rxn_assoc (sep=;)	Fragilariopsis_cylindrus_rxn_assoc (sep=;)	Phaeodactylum_tricornutum_rxn_assoc (sep=;)	Nemacystus_decipiens_rxn_assoc (sep=;)	Porterinema_fluviatile_rxn_assoc (sep=;)	Ectocarpus_subulatus_rxn_assoc (sep=;)	Nannochloropsis_gaditana_rxn_assoc (sep=;)	Thalassiosira_pseudonana_rxn_assoc (sep=;)	Fucus_serratus_MALE_rxn_assoc (sep=;)	Pelvetia_canaliculata_rxn_assoc (sep=;)	Scytosiphon_promiscuus_MALE_rxn_assoc (sep=;)	Fucus_distichus_rxn_assoc (sep=;)	Schizocladia_ischiensis_rxn_assoc (sep=;)	Laminarionema_elsbetiae_rxn_assoc (sep=;)	Desmarestia_dudresnayi_rxn_assoc (sep=;)	Saccorhiza_dermatodea_rxn_assoc (sep=;)	Chordaria_linearis_rxn_assoc (sep=;)	Pleurocladia_lacustris_rxn_assoc (sep=;)	Fistulifera_solaris_rxn_assoc (sep=;)
ASPARAGINE-DEG1-PWY	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1		1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN		ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN	ASPARAGHYD-RXN
PYRIDNUCSAL-PWY	5/7	5/7	5/7	5/7	4/7	6/7	5/7	5/7	5/7	5/7	5/7	5/7	6/7	5/7	5/7	5/7	5/7	5/7	5/7	5/7	5/7	5/7	5/7	5/7	5/7	5/7	5/7	5/7	6/7	5/7	6/7	2/7	5/7	5/7	5/7	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN	NICONUCADENYLYLTRAN-RXN;NICOTINAMID-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NICOTINAMID-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NICOTINAMID-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NICOTINAMID-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN	NICONUCADENYLYLTRAN-RXN;NAD-SYNTH-GLN-RXN;NAD-SYNTH-NH3-RXN;NICOTINATEPRIBOSYLTRANS-RXN;NADPYROPHOSPHAT-RXN
PWY0-501	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	1/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947	RXN0-949;RXN0-947
PWY-6089	1/5	1/5	1/5	1/5	1/5	2/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	2/5	1/5	1/5	2/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868;MALEYLACETATE-REDUCTASE-RXN	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868;MALEYLACETATE-REDUCTASE-RXN	RXN-9868	RXN-9868	RXN-9868;MALEYLACETATE-REDUCTASE-RXN	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868	RXN-9868
PWY-7721	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN	FPPSYN-RXN;FARNESYLTRANSTRANSFERASE-RXN
PWY-5875	1/9	1/9	1/9	1/9	1/9	2/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	1/9	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263;RXN-9301	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263	RXN-12263
OXIDATIVEPENT-PWY	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN	6PGLUCONOLACT-RXN;RXN-9952;GLU6PDEHYDROG-RXN
PWY4LZ-257	8/10	8/10	7/10	8/10	8/10	8/10	8/10	8/10	8/10	8/10	8/10	8/10	8/10	9/10	7/10	8/10	8/10	7/10	6/10	8/10	8/10	8/10	5/10	8/10	8/10	9/10	8/10	9/10	9/10	7/10	8/10	8/10	8/10	8/10	9/10	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486;ACETALD-DEHYDROG-RXN	PWY-5600;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;ALCOHOL-DEHYDROG-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;PYRUVFORMLY-RXN;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;PYRUVFORMLY-RXN;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486;ACETALD-DEHYDROG-RXN	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;PYRUVFORMLY-RXN;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486	PWY-5600;PHOSACETYLTRANS-RXN;DLACTDEHYDROGNAD-RXN;PWY-5480;PYRUVFORMLY-RXN;HYDROG-RXN;ALCOHOL-DEHYDROG-RXN;ACETATEKIN-RXN;PWY-5486
